Airline_ID,Source_IATA,Source_ID,Destination_IATA,Destination_ID,Codeshare,Route_ID
1316,HOU,3566,DAL,3502,Y,24240
1316,HOU,3566,DEN,3751,Y,24241
1316,HOU,3566,GSP,4034,Y,24242
1316,HOU,3566,HRL,3560,Y,24243
1316,HOU,3566,ISP,3857,Y,24244
1316,HOU,3566,LAS,3877,Y,24245
1316,HOU,3566,LAX,3484,N,24246
1316,HOU,3566,LIT,3660,Y,24247
1316,HOU,3566,MCI,3458,Y,24248
1316,HOU,3566,MCO,3878,Y,24249
1316,HOU,3566,MDW,3747,Y,24250
1316,HOU,3566,MSY,3861,Y,24251
1316,HOU,3566,OKC,3863,Y,24252
1316,HOU,3566,PHX,3462,Y,24253
1316,HOU,3566,PVD,3641,Y,24254
1316,HOU,3566,RDU,3626,Y,24255
1316,HOU,3566,SNA,3867,Y,24256
1316,HOU,3566,TPA,3646,Y,24257
1316,HOU,3566,TUL,3855,Y,24258
1316,HRL,3560,HOU,3566,Y,24259
1316,HRL,3560,MAF,3652,Y,24260
1316,IAD,3714,DEN,3751,Y,24261
1316,IAD,3714,MDW,3747,Y,24262
1316,IAD,3714,TPA,3646,Y,24263
1316,ICT,3457,DAL,3502,Y,24264
1316,ICT,3457,MDW,3747,Y,24265
1316,IND,3585,ATL,3682,N,24266
1316,IND,3585,BWI,3849,Y,24267
1316,IND,3585,DEN,3751,Y,24268
1316,IND,3585,LAS,3877,Y,24269
1316,IND,3585,MCI,3458,Y,24270
1316,IND,3585,MCO,3878,N,24271
1316,IND,3585,TPA,3646,N,24272
1316,ISP,3857,BWI,3849,Y,24273
1316,ISP,3857,FLL,3533,Y,24274
1316,ISP,3857,MCO,3878,Y,24275
1316,ISP,3857,SNA,3867,Y,24276
1316,ISP,3857,TPA,3646,Y,24277
1316,JAN,3580,HOU,3566,Y,24278
1316,JAN,3580,MCO,3878,Y,24279
1316,JAX,3712,ATL,3682,N,24280
1316,JAX,3712,BWI,3849,Y,24281
1316,LAS,3877,ATL,3682,N,24282
1316,LAS,3877,AUS,3673,Y,24283
1316,LAS,3877,BUR,3644,Y,24284
1316,LAS,3877,BWI,3849,N,24285
1316,LAS,3877,DEN,3751,Y,24286
1316,LAS,3877,HOU,3566,Y,24287
1316,LAS,3877,IND,3585,Y,24288
1316,LAS,3877,LAX,3484,Y,24289
1316,LAS,3877,MDW,3747,Y,24290
1316,LAS,3877,MKE,3717,Y,24291
1316,LAS,3877,OAK,3453,Y,24292
1316,LAS,3877,PHX,3462,Y,24293
1316,LAS,3877,PVD,3641,Y,24294
1316,LAS,3877,RDU,3626,Y,24295
1316,LAS,3877,RNO,3807,Y,24296
1316,LAS,3877,SAN,3731,Y,24297
1316,LAS,3877,SAT,3621,Y,24298
1316,LAS,3877,SEA,3577,Y,24299
1316,LAS,3877,SLC,3536,Y,24300
1316,LAS,3877,SMF,3817,Y,24301
1316,LAS,3877,SNA,3867,N,24302
1316,LAS,3877,TPA,3646,Y,24303
1316,LAS,3877,TUS,3636,Y,24304
1316,LAX,3484,ATL,3682,N,24305
1316,LAX,3484,DEN,3751,Y,24306
1316,LAX,3484,HOU,3566,Y,24307
1316,LAX,3484,LAS,3877,Y,24308
1316,LAX,3484,MDW,3747,Y,24309
1316,LAX,3484,MKE,3717,Y,24310
1316,LAX,3484,OAK,3453,N,24311
1316,LAX,3484,PWM,3862,Y,24312
1316,LAX,3484,RNO,3807,Y,24313
1316,LBB,3829,DAL,3502,Y,24314
1316,LBB,3829,HRL,3560,Y,24315
1316,LBB,3829,LAS,3877,Y,24316
1316,LGA,3697,ATL,3682,N,24317
1316,LGA,3697,CAK,4112,N,24318
1316,LGA,3697,MDW,3747,Y,24319
1316,LIT,3660,BWI,3849,Y,24320
1316,LIT,3660,DAL,3502,Y,24321
1316,LIT,3660,STL,3678,Y,24322
1316,MAF,3652,DAL,3502,Y,24323
1316,MBJ,1780,ATL,3682,N,24324
1316,MBJ,1780,BWI,3849,N,24325
1316,MBJ,1780,MCO,3878,N,24326
1316,MBJ,1780,MDW,3747,N,24327
1316,MCI,3458,ATL,3682,N,24328
1316,MCI,3458,BWI,3849,Y,24329
1316,MCI,3458,DAL,3502,Y,24330
1316,MCI,3458,DEN,3751,Y,24331
1316,MCI,3458,IND,3585,Y,24332
1316,MCI,3458,LAS,3877,Y,24333
1316,MCI,3458,LAX,3484,Y,24334
1316,MCI,3458,MCO,3878,Y,24335
1316,MCI,3458,MDW,3747,Y,24336
1316,MCI,3458,MKE,3717,Y,24337
1316,MCI,3458,MSP,3858,Y,24338
1316,MCI,3458,MSY,3861,Y,24339
1316,MCI,3458,PDX,3720,Y,24340
1316,MCI,3458,PHL,3752,Y,24341
1316,MCI,3458,SEA,3577,Y,24342
1316,MCI,3458,SFO,3469,Y,24343
1316,MCI,3458,STL,3678,Y,24344
1316,MCI,3458,TPA,3646,Y,24345
1316,MCO,3878,ALB,3864,Y,24346
1316,MCO,3878,ATL,3682,N,24347
1316,MCO,3878,AUA,2895,N,24348
1316,MCO,3878,AUS,3673,Y,24349
1316,MCO,3878,BDL,3825,Y,24350
1316,MCO,3878,BHM,3811,Y,24351
1316,MCO,3878,BNA,3690,Y,24352
1316,MCO,3878,BOS,3448,N,24353
1316,MCO,3878,BUF,3820,Y,24354
1316,MCO,3878,BWI,3849,N,24355
1316,MCO,3878,CAK,4112,N,24356
1316,MCO,3878,CLT,3876,Y,24357
1316,MCO,3878,DEN,3751,Y,24358
1316,MCO,3878,IND,3585,N,24359
1316,MCO,3878,ISP,3857,Y,24360
1316,MCO,3878,JAN,3580,Y,24361
1316,MCO,3878,MBJ,1780,N,24362
1316,MCO,3878,MDW,3747,N,24363
1316,MCO,3878,MEM,3473,Y,24364
1316,MCO,3878,MKE,3717,Y,24365
1316,MCO,3878,MSP,3858,Y,24366
1316,MCO,3878,MSY,3861,Y,24367
1316,MCO,3878,PHL,3752,Y,24368
1316,MCO,3878,PHX,3462,Y,24369
1316,MCO,3878,PIT,3570,N,24370
1316,MCO,3878,PVD,3641,Y,24371
1316,MCO,3878,RDU,3626,Y,24372
1316,MCO,3878,SAT,3621,Y,24373
1316,MCO,3878,SDF,4014,Y,24374
1316,MCO,3878,SJU,2890,Y,24375
1316,MCO,3878,STL,3678,Y,24376
1316,MDW,3747,ABQ,4019,Y,24377
1316,MDW,3747,ALB,3864,Y,24378
1316,MDW,3747,ATL,3682,N,24379
1316,MDW,3747,AUS,3673,Y,24380
1316,MDW,3747,BDL,3825,Y,24381
1316,MDW,3747,BHM,3811,Y,24382
1316,MDW,3747,BNA,3690,Y,24383
1316,MDW,3747,BOS,3448,Y,24384
1316,MDW,3747,BUF,3820,Y,24385
1316,MDW,3747,BWI,3849,Y,24386
1316,MDW,3747,CHS,3806,Y,24387
1316,MDW,3747,CLE,3486,N,24388
1316,MDW,3747,CLT,3876,Y,24389
1316,MDW,3747,CMH,3759,Y,24390
1316,MDW,3747,CUN,1852,N,24391
1316,MDW,3747,DEN,3751,Y,24392
1316,MDW,3747,DSM,3729,Y,24393
1316,MDW,3747,DTW,3645,Y,24394
1316,MDW,3747,EWR,3494,Y,24395
1316,MDW,3747,GSP,4034,Y,24396
1316,MDW,3747,HOU,3566,Y,24397
1316,MDW,3747,IAD,3714,Y,24398
1316,MDW,3747,ICT,3457,Y,24399
1316,MDW,3747,JAN,3580,Y,24400
1316,MDW,3747,LAS,3877,Y,24401
1316,MDW,3747,LAX,3484,Y,24402
1316,MDW,3747,LGA,3697,Y,24403
1316,MDW,3747,LIT,3660,Y,24404
1316,MDW,3747,MBJ,1780,N,24405
1316,MDW,3747,MCI,3458,Y,24406
1316,MDW,3747,MCO,3878,N,24407
1316,MDW,3747,MEM,3473,Y,24408
1316,MDW,3747,MHT,4011,Y,24409
1316,MDW,3747,MSP,3858,Y,24410
1316,MDW,3747,MSY,3861,Y,24411
1316,MDW,3747,OAK,3453,Y,24412
1316,MDW,3747,OKC,3863,Y,24413
1316,MDW,3747,OMA,3454,Y,24414
1316,MDW,3747,ONT,3734,Y,24415
1316,MDW,3747,ORF,3611,Y,24416
1316,MDW,3747,PDX,3720,Y,24417
1316,MDW,3747,PHL,3752,Y,24418
1316,MDW,3747,PHX,3462,Y,24419
1316,MDW,3747,PIT,3570,Y,24420
1316,MDW,3747,PUJ,1760,N,24421
1316,MDW,3747,PVD,3641,Y,24422
1316,MDW,3747,RDU,3626,Y,24423
1316,MDW,3747,ROC,3622,Y,24424
1316,MDW,3747,RSW,3793,N,24425
1316,MDW,3747,SAN,3731,Y,24426
1316,MDW,3747,SAT,3621,Y,24427
1316,MDW,3747,SDF,4014,Y,24428
1316,MDW,3747,SEA,3577,Y,24429
1316,MDW,3747,SFO,3469,Y,24430
1316,MDW,3747,SJC,3748,Y,24431
1316,MDW,3747,SLC,3536,Y,24432
1316,MDW,3747,SMF,3817,Y,24433
1316,MDW,3747,STL,3678,Y,24434
1316,MDW,3747,TPA,3646,Y,24435
1316,MDW,3747,TUL,3855,Y,24436
1316,MDW,3747,TUS,3636,Y,24437
1316,MEM,3473,BWI,3849,Y,24438
1316,MEM,3473,HOU,3566,Y,24439
1316,MEM,3473,LAS,3877,Y,24440
1316,MEM,3473,MCO,3878,Y,24441
1316,MEM,3473,MDW,3747,Y,24442
1316,MEM,3473,TPA,3646,Y,24443
1316,MEX,1824,SAT,3621,N,24444
1316,MEX,1824,SNA,3867,N,24445
1316,MHT,4011,BWI,3849,Y,24446
1316,MHT,4011,MDW,3747,Y,24447
1316,MHT,4011,MSP,3858,Y,24448
1316,MHT,4011,TPA,3646,Y,24449
1316,MKE,3717,ATL,3682,N,24450
1316,MKE,3717,BOS,3448,Y,24451
1316,MKE,3717,BWI,3849,Y,24452
1316,MKE,3717,CUN,1852,N,24453
1316,MKE,3717,DCA,3520,N,24454
1316,MKE,3717,DEN,3751,Y,24455
1316,MKE,3717,FLL,3533,Y,24456
1316,MKE,3717,LAS,3877,Y,24457
1316,MKE,3717,LAX,3484,Y,24458
1316,MKE,3717,MCI,3458,Y,24459
1316,MKE,3717,MCO,3878,Y,24460
1316,MKE,3717,MSP,3858,Y,24461
1316,MKE,3717,MSY,3861,Y,24462
1316,MKE,3717,PHX,3462,Y,24463
1316,MKE,3717,RSW,3793,Y,24464
1316,MKE,3717,SEA,3577,Y,24465
1316,MKE,3717,SFO,3469,Y,24466
1316,MKE,3717,STL,3678,Y,24467
1316,MKE,3717,TPA,3646,Y,24468
1316,MSP,3858,ATL,3682,N,24469
1316,MSP,3858,DEN,3751,Y,24470
1316,MSP,3858,MCI,3458,Y,24471
1316,MSP,3858,MCO,3878,Y,24472
1316,MSP,3858,MDW,3747,Y,24473
1316,MSP,3858,MKE,3717,Y,24474
1316,MSP,3858,OAK,3453,Y,24475
1316,MSP,3858,PHX,3462,Y,24476
1316,MSP,3858,STL,3678,Y,24477
1316,MSY,3861,ATL,3682,N,24478
1316,MSY,3861,AUS,3673,Y,24479
1316,MSY,3861,BWI,3849,Y,24480
1316,MSY,3861,DAL,3502,Y,24481
1316,MSY,3861,DEN,3751,Y,24482
1316,MSY,3861,EWR,3494,Y,24483
1316,MSY,3861,EYW,3875,Y,24484
1316,MSY,3861,FLL,3533,Y,24485
1316,MSY,3861,HOU,3566,Y,24486
1316,MSY,3861,LAS,3877,Y,24487
1316,MSY,3861,MCI,3458,Y,24488
1316,MSY,3861,MCO,3878,Y,24489
1316,MSY,3861,MDW,3747,Y,24490
1316,MSY,3861,MKE,3717,Y,24491
1316,MSY,3861,SAN,3731,Y,24492
1316,MSY,3861,STL,3678,Y,24493
1316,MSY,3861,TPA,3646,Y,24494
1316,NAS,1953,ATL,3682,N,24495
1316,NAS,1953,BWI,3849,N,24496
1316,OAK,3453,CMH,3759,Y,24497
1316,OAK,3453,DEN,3751,N,24498
1316,OAK,3453,LAS,3877,Y,24499
1316,OAK,3453,LAX,3484,Y,24500
1316,OAK,3453,MDW,3747,Y,24501
1316,OAK,3453,OKC,3863,Y,24502
1316,OAK,3453,SNA,3867,Y,24503
1316,OKC,3863,ATL,3682,N,24504
1316,OKC,3863,BWI,3849,Y,24505
1316,OKC,3863,DAL,3502,Y,24506
1316,OKC,3863,DEN,3751,Y,24507
1316,OKC,3863,HOU,3566,Y,24508
1316,OKC,3863,LAS,3877,Y,24509
1316,OKC,3863,MDW,3747,Y,24510
1316,OKC,3863,STL,3678,Y,24511
1316,OMA,3454,MDW,3747,Y,24512
1316,OMA,3454,SAN,3731,Y,24513
1316,OMA,3454,STL,3678,Y,24514
1316,ONT,3734,DEN,3751,Y,24515
1316,ONT,3734,LAS,3877,Y,24516
1316,ORF,3611,ATL,3682,N,24517
1316,ORF,3611,BWI,3849,Y,24518
1316,ORF,3611,MCO,3878,Y,24519
1316,ORF,3611,MDW,3747,Y,24520
1316,PBI,3722,ATL,3682,Y,24521
1316,PDX,3720,DEN,3751,Y,24522
1316,PDX,3720,MDW,3747,Y,24523
1316,PDX,3720,OAK,3453,Y,24524
1316,PDX,3720,OKC,3863,Y,24525
1316,PHL,3752,ATL,3682,N,24526
1316,PHL,3752,DEN,3751,Y,24527
1316,PHL,3752,FLL,3533,Y,24528
1316,PHL,3752,ICT,3457,Y,24529
1316,PHL,3752,MCO,3878,Y,24530
1316,PHL,3752,MDW,3747,Y,24531
1316,PHL,3752,PHX,3462,Y,24532
1316,PHX,3462,ABQ,4019,Y,24533
1316,PHX,3462,ATL,3682,Y,24534
1316,PHX,3462,DEN,3751,Y,24535
1316,PHX,3462,FLL,3533,Y,24536
1316,PHX,3462,HOU,3566,Y,24537
1316,PHX,3462,LAS,3877,Y,24538
1316,PHX,3462,OAK,3453,Y,24539
1316,PHX,3462,ONT,3734,Y,24540
1316,PHX,3462,PDX,3720,Y,24541
1316,PHX,3462,PHL,3752,Y,24542
1316,PHX,3462,SAN,3731,Y,24543
1316,PHX,3462,SJC,3748,Y,24544
1316,PHX,3462,SNA,3867,Y,24545
1316,PIT,3570,ATL,3682,N,24546
1316,PIT,3570,BWI,3849,Y,24547
1316,PIT,3570,MCO,3878,N,24548
1316,PIT,3570,MDW,3747,Y,24549
1316,PIT,3570,TPA,3646,N,24550
1316,PUJ,1760,ATL,3682,N,24551
1316,PUJ,1760,BWI,3849,N,24552
1316,PUJ,1760,MDW,3747,N,24553
1316,PVD,3641,BWI,3849,Y,24554
1316,PVD,3641,LAS,3877,Y,24555
1316,PVD,3641,MCO,3878,N,24556
1316,PVD,3641,MDW,3747,Y,24557
1316,PVD,3641,SAN,3731,Y,24558
1316,PVD,3641,SLC,3536,Y,24559
1316,PWM,3862,BWI,3849,Y,24560
1316,RDU,3626,ATL,3682,N,24561
1316,RDU,3626,BNA,3690,N,24562
1316,RDU,3626,BWI,3849,Y,24563
1316,RDU,3626,MCO,3878,Y,24564
1316,RDU,3626,MDW,3747,Y,24565
1316,RDU,3626,SFO,3469,Y,24566
1316,RDU,3626,TPA,3646,Y,24567
1316,RIC,3608,ATL,3682,N,24568
1316,RNO,3807,DEN,3751,Y,24569
1316,RNO,3807,MDW,3747,Y,24570
1316,ROC,3622,MCO,3878,Y,24571
1316,ROC,3622,MDW,3747,Y,24572
1316,RSW,3793,ATL,3682,N,24573
1316,RSW,3793,BWI,3849,N,24574
1316,RSW,3793,DCA,3520,N,24575
1316,RSW,3793,MDW,3747,N,24576
1316,SAN,3731,ATL,3682,Y,24577
1316,SAN,3731,BWI,3849,Y,24578
1316,SAN,3731,DEN,3751,Y,24579
1316,SAN,3731,HOU,3566,Y,24580
1316,SAN,3731,LAS,3877,Y,24581
1316,SAN,3731,MCI,3458,Y,24582
1316,SAN,3731,PHX,3462,Y,24583
1316,SAN,3731,RNO,3807,Y,24584
1316,SAN,3731,SAT,3621,Y,24585
1316,SAN,3731,SDF,4014,Y,24586
1316,SAN,3731,SJC,3748,Y,24587
1316,SAT,3621,ATL,3682,N,24588
1316,SAT,3621,BWI,3849,Y,24589
1316,SAT,3621,CUN,1852,N,24590
1316,SAT,3621,DAL,3502,Y,24591
1316,SAT,3621,DEN,3751,Y,24592
1316,SAT,3621,HOU,3566,Y,24593
1316,SAT,3621,LAS,3877,Y,24594
1316,SAT,3621,LAX,3484,Y,24595
1316,SAT,3621,MCO,3878,Y,24596
1316,SAT,3621,MDW,3747,Y,24597
1316,SAT,3621,MEX,1824,N,24598
1316,SAT,3621,PHX,3462,Y,24599
1316,SAT,3621,STL,3678,Y,24600
1316,SAT,3621,TPA,3646,Y,24601
1316,SDF,4014,ATL,3682,N,24602
1316,SDF,4014,BWI,3849,Y,24603
1316,SDF,4014,MCO,3878,Y,24604
1316,SDF,4014,MDW,3747,Y,24605
1316,SEA,3577,BWI,3849,Y,24606
1316,SEA,3577,DEN,3751,Y,24607
1316,SEA,3577,LAS,3877,Y,24608
1316,SEA,3577,MDW,3747,Y,24609
1316,SEA,3577,MKE,3717,Y,24610
1316,SEA,3577,OAK,3453,Y,24611
1316,SEA,3577,PHX,3462,Y,24612
1316,SEA,3577,SAN,3731,Y,24613
1316,SEA,3577,SLC,3536,Y,24614
1316,SEA,3577,SMF,3817,Y,24615
1316,SFO,3469,ATL,3682,N,24616
1316,SFO,3469,DEN,3751,Y,24617
1316,SFO,3469,MDW,3747,Y,24618
1316,SFO,3469,MKE,3717,Y,24619
1316,SFO,3469,ORF,3611,Y,24620
1316,SJC,3748,DEN,3751,Y,24621
1316,SJC,3748,LAS,3877,Y,24622
1316,SJC,3748,LAX,3484,Y,24623
1316,SJC,3748,SAN,3731,Y,24624
1316,SJD,1840,DEN,3751,N,24625
1316,SJD,1840,SNA,3867,N,24626
1316,SJU,2890,ATL,3682,Y,24627
1316,SJU,2890,FLL,3533,Y,24628
1316,SJU,2890,MCO,3878,Y,24629
1316,SJU,2890,ONT,3734,Y,24630
1316,SLC,3536,BWI,3849,Y,24631
1316,SLC,3536,LAS,3877,Y,24632
1316,SLC,3536,MDW,3747,Y,24633
1316,SLC,3536,MHT,4011,Y,24634
1316,SLC,3536,OAK,3453,Y,24635
1316,SLC,3536,PDX,3720,Y,24636
1316,SLC,3536,SEA,3577,Y,24637
1316,SLC,3536,TUS,3636,Y,24638
1316,SMF,3817,DEN,3751,Y,24639
1316,SMF,3817,LAS,3877,Y,24640
1316,SMF,3817,LAX,3484,Y,24641
1316,SMF,3817,PHX,3462,Y,24642
1316,SMF,3817,SAN,3731,Y,24643
1316,SMF,3817,SEA,3577,Y,24644
1316,SMF,3817,SNA,3867,Y,24645
1316,SNA,3867,DEN,3751,Y,24646
1316,SNA,3867,LAS,3877,N,24647
1316,SNA,3867,MEX,1824,N,24648
1316,SNA,3867,OAK,3453,Y,24649
1316,SNA,3867,PHX,3462,Y,24650
1316,SNA,3867,SFO,3469,Y,24651
1316,SNA,3867,SJD,1840,N,24652
1316,STL,3678,ATL,3682,N,24653
1316,STL,3678,BNA,3690,Y,24654
1316,STL,3678,BWI,3849,Y,24655
1316,STL,3678,CMH,3759,Y,24656
1316,STL,3678,DAL,3502,Y,24657
1316,STL,3678,DEN,3751,Y,24658
1316,STL,3678,DFW,3670,Y,24659
1316,STL,3678,DTW,3645,Y,24660
1316,STL,3678,FLL,3533,Y,24661
1316,STL,3678,GRR,3685,Y,24662
1316,STL,3678,LAS,3877,Y,24663
1316,STL,3678,LAX,3484,Y,24664
1316,STL,3678,MCI,3458,Y,24665
1316,STL,3678,MDW,3747,Y,24666
1316,STL,3678,MKE,3717,Y,24667
1316,STL,3678,MSP,3858,Y,24668
1316,STL,3678,MSY,3861,Y,24669
1316,STL,3678,OKC,3863,Y,24670
1316,STL,3678,OMA,3454,Y,24671
1316,STL,3678,PHL,3752,Y,24672
1316,STL,3678,RDU,3626,Y,24673
1316,STL,3678,SAT,3621,Y,24674
1316,STL,3678,TPA,3646,Y,24675
1316,TPA,3646,ALB,3864,Y,24676
1316,TPA,3646,ATL,3682,N,24677
1316,TPA,3646,BDL,3825,Y,24678
1316,TPA,3646,BHM,3811,Y,24679
1316,TPA,3646,BWI,3849,N,24680
1316,TPA,3646,CAK,4112,N,24681
1316,TPA,3646,CMH,3759,Y,24682
1316,TPA,3646,DAY,3627,N,24683
1316,TPA,3646,EYW,3875,Y,24684
1316,TPA,3646,FLL,3533,Y,24685
1316,TPA,3646,HOU,3566,Y,24686
1316,TPA,3646,IND,3585,N,24687
1316,TPA,3646,ISP,3857,Y,24688
1316,TPA,3646,MCI,3458,Y,24689
1316,TPA,3646,MDW,3747,Y,24690
1316,TPA,3646,MKE,3717,Y,24691
1316,TPA,3646,MSY,3861,Y,24692
1316,TPA,3646,PDX,3720,Y,24693
1316,TPA,3646,PHX,3462,Y,24694
1316,TPA,3646,PIT,3570,N,24695
1316,TPA,3646,PVD,3641,Y,24696
1316,TPA,3646,RDU,3626,Y,24697
1316,TPA,3646,SAT,3621,Y,24698
1316,TPA,3646,SEA,3577,Y,24699
1316,TPA,3646,SJU,2890,Y,24700
1316,TPA,3646,STL,3678,Y,24701
1316,TUL,3855,DEN,3751,Y,24702
1316,TUS,3636,LAS,3877,Y,24703
1316,TUS,3636,LAX,3484,Y,24704
1316,TUS,3636,MDW,3747,Y,24705
1316,TUS,3636,SJC,3748,Y,24706
4609,AOG,9844,PVG,3406,N,24707
4609,BAV,6346,SHA,3391,N,24708
4609,BKK,3885,PVG,3406,N,24709
4609,CAN,3370,HGH,3386,N,24710
4609,CAN,3370,NKG,3388,N,24711
4609,CAN,3370,PVG,3406,N,24712
4609,CAN,3370,SHA,3391,N,24713
4609,CAN,3370,WNZ,6392,N,24714
4609,CAN,3370,XMN,3383,N,24715
4609,CGO,3375,HGH,3386,N,24716
4609,CGO,3375,PVG,3406,N,24717
4609,CGO,3375,SHA,3391,N,24718
4609,CGQ,4380,PVG,3406,N,24719
4609,CKG,3393,SHA,3391,N,24720
4609,CKG,3393,TXN,6387,N,24721
4609,CSX,3371,SHA,3391,N,24722
4609,CTU,3395,PVG,3406,N,24723
4609,CTU,3395,SHA,3391,N,24724
4609,CTU,3395,TXN,6387,N,24725
4609,DDG,6433,TAO,3390,N,24726
4609,DLC,3404,PVG,3406,N,24727
4609,DSN,6434,XIY,3379,N,24728
4609,DYG,6353,PVG,3406,N,24729
4609,FOC,3385,SHA,3391,N,24730
4609,FUG,7503,SHA,3391,N,24731
4609,GMP,2378,SHA,3391,N,24732
4609,HAK,4120,PVG,3406,N,24733
4609,HET,6345,HLD,3366,N,24734
4609,HET,6345,SHA,3391,N,24735
4609,HGH,3386,CAN,3370,N,24736
4609,HGH,3386,CGO,3375,N,24737
4609,HGH,3386,HKG,3077,Y,24738
4609,HGH,3386,PEK,3364,N,24739
4609,HKG,3077,HGH,3386,Y,24740
4609,HKG,3077,NGB,3387,Y,24741
4609,HKG,3077,NKG,3388,Y,24742
4609,HKG,3077,PVG,3406,N,24743
4609,HKG,3077,SHA,3391,N,24744
4609,HKT,3179,PVG,3406,N,24745
4609,HLD,3366,HET,6345,N,24746
4609,HND,2359,SHA,3391,N,24747
4609,HRB,3400,PVG,3406,N,24748
4609,HTN,3398,URC,3399,N,24749
4609,ICN,3930,PVG,3406,N,24750
4609,JHG,3381,KMG,3382,N,24751
4609,JMU,6411,TAO,3390,N,24752
4609,JNG,6944,SHA,3391,N,24753
4609,JNZ,6412,PVG,3406,N,24754
4609,JXA,8417,TAO,3390,N,24755
4609,KHN,3384,SHA,3391,N,24756
4609,KIX,3992,PVG,3406,N,24757
4609,KMG,3382,JHG,3381,N,24758
4609,KMG,3382,SHA,3391,N,24759
4609,KWE,3394,PVG,3406,N,24760
4609,KWE,3394,SHA,3391,N,24761
4609,KWL,3372,PVG,3406,N,24762
4609,KWL,3372,SHA,3391,N,24763
4609,LHW,3378,SHA,3391,N,24764
4609,LYG,6383,SHA,3391,N,24765
4609,LYI,6385,SHA,3391,N,24766
4609,MFM,3121,PVG,3406,Y,24767
4609,MFM,3121,SHA,3391,N,24768
4609,MIG,6400,PVG,3406,N,24769
4609,NDG,6413,TAO,3390,N,24770
4609,NGB,3387,HKG,3077,Y,24771
4609,NKG,3388,CAN,3370,N,24772
4609,NKG,3388,HKG,3077,Y,24773
4609,NNG,3373,PVG,3406,N,24774
4609,NNG,3373,SHA,3391,N,24775
4609,PEK,3364,HGH,3386,N,24776
4609,PEK,3364,SHA,3391,N,24777
4609,PUS,2372,PVG,3406,N,24778
4609,PUS,2372,TAO,3390,Y,24779
4609,PVG,3406,AOG,9844,N,24780
4609,PVG,3406,BKK,3885,N,24781
4609,PVG,3406,CAN,3370,N,24782
4609,PVG,3406,CGO,3375,N,24783
4609,PVG,3406,CGQ,4380,N,24784
4609,PVG,3406,CTU,3395,N,24785
4609,PVG,3406,DLC,3404,N,24786
4609,PVG,3406,DYG,6353,N,24787
4609,PVG,3406,HAK,4120,N,24788
4609,PVG,3406,HKG,3077,N,24789
4609,PVG,3406,HKT,3179,N,24790
4609,PVG,3406,HRB,3400,N,24791
4609,PVG,3406,ICN,3930,N,24792
4609,PVG,3406,JNZ,6412,N,24793
4609,PVG,3406,KIX,3992,N,24794
4609,PVG,3406,KWE,3394,N,24795
4609,PVG,3406,KWL,3372,N,24796
4609,PVG,3406,MFM,3121,Y,24797
4609,PVG,3406,MIG,6400,N,24798
4609,PVG,3406,NNG,3373,N,24799
4609,PVG,3406,PUS,2372,N,24800
4609,PVG,3406,SHE,4144,N,24801
4609,PVG,3406,SHP,6429,N,24802
4609,PVG,3406,SWA,4302,N,24803
4609,PVG,3406,SYX,4030,N,24804
4609,PVG,3406,TOY,2324,N,24805
4609,PVG,3406,TSA,2275,N,24806
4609,PVG,3406,TSN,3368,N,24807
4609,PVG,3406,WUH,3376,N,24808
4609,PVG,3406,WXN,6403,N,24809
4609,PVG,3406,XIY,3379,N,24810
4609,PVG,3406,XMN,3383,N,24811
4609,PVG,3406,YCU,6430,N,24812
4609,PVG,3406,ZHA,6357,N,24813
4609,PVG,3406,ZUH,6355,N,24814
4609,SHA,3391,BAV,6346,N,24815
4609,SHA,3391,CAN,3370,N,24816
4609,SHA,3391,CGO,3375,N,24817
4609,SHA,3391,CKG,3393,N,24818
4609,SHA,3391,CSX,3371,N,24819
4609,SHA,3391,CTU,3395,N,24820
4609,SHA,3391,FOC,3385,N,24821
4609,SHA,3391,FUG,7503,N,24822
4609,SHA,3391,GMP,2378,N,24823
4609,SHA,3391,HET,6345,N,24824
4609,SHA,3391,HKG,3077,N,24825
4609,SHA,3391,HND,2359,N,24826
4609,SHA,3391,JNG,6944,N,24827
4609,SHA,3391,KHN,3384,N,24828
4609,SHA,3391,KMG,3382,N,24829
4609,SHA,3391,KWE,3394,N,24830
4609,SHA,3391,KWL,3372,N,24831
4609,SHA,3391,LHW,3378,N,24832
4609,SHA,3391,LYG,6383,N,24833
4609,SHA,3391,LYI,6385,N,24834
4609,SHA,3391,MFM,3121,N,24835
4609,SHA,3391,NNG,3373,N,24836
4609,SHA,3391,PEK,3364,N,24837
4609,SHA,3391,SHE,4144,N,24838
4609,SHA,3391,SJW,6347,N,24839
4609,SHA,3391,SWA,4302,N,24840
4609,SHA,3391,SZX,3374,N,24841
4609,SHA,3391,TAO,3390,N,24842
4609,SHA,3391,TSA,2275,N,24843
4609,SHA,3391,TSN,3368,N,24844
4609,SHA,3391,TXN,6387,N,24845
4609,SHA,3391,TYN,3369,N,24846
4609,SHA,3391,URC,3399,N,24847
4609,SHA,3391,WNZ,6392,N,24848
4609,SHA,3391,WUH,3376,N,24849
4609,SHA,3391,XIY,3379,N,24850
4609,SHA,3391,XMN,3383,N,24851
4609,SHA,3391,YIH,6361,N,24852
4609,SHA,3391,YNT,3392,N,24853
4609,SHE,4144,PVG,3406,N,24854
4609,SHE,4144,SHA,3391,N,24855
4609,SHP,6429,PVG,3406,N,24856
